Timestamp, Propulsion mode power consumption, Downlink mode power consumption, Total Power Consumed, Power Generated, Battery Power Output, Battery Capacity, SOC
08-08-2023 16:16:04, 0.0000, 0.0000, 9.6365, 37.2273, -27.5908, 7.9700, 100.00
08-08-2023 16:17:04, 0.0000, 0.0000, 9.6365, 37.2273, -27.5908, 7.9700, 100.00
08-08-2023 16:18:04, 0.0000, 0.0000, 9.6365, 37.2273, -27.5908, 7.9700, 100.00
08-08-2023 16:19:04, 0.0000, 0.0000, 9.6365, 37.2273, -27.5908, 7.9700, 100.00
08-08-2023 16:20:04, 0.0000, 0.0000, 9.6365, 37.2273, -27.5908, 7.9700, 100.00
08-08-2023 16:21:04, 0.0000, 0.0000, 9.6365, 37.2273, -27.5908, 7.9700, 100.00
08-08-2023 16:22:04, 0.0000, 0.0000, 9.6365, 37.2273, -27.5908, 7.9700, 100.00
08-08-2023 16:23:04, 0.0000, 0.0000, 9.6365, 37.2273, -27.5908, 7.9700, 100.00
08-08-2023 16:24:04, 0.0000, 0.0000, 9.6365, 37.2273, -27.5908, 7.9700, 100.00
08-08-2023 16:25:04, 0.0000, 0.0000, 9.6365, 37.2273, -27.5908, 7.9700, 100.00
08-08-2023 16:26:04, 63.0115, 0.0000, 63.0115, 30.8701, 32.1413, 7.9444, 99.68
08-08-2023 16:27:04, 63.0115, 0.0000, 63.0115, 30.8701, 32.1413, 7.9187, 99.36
08-08-2023 16:28:04, 63.0115, 0.0000, 63.0115, 30.8701, 32.1413, 7.8931, 99.03
08-08-2023 16:29:04, 63.0115, 0.0000, 63.0115, 30.8701, 32.1413, 7.8674, 98.71
08-08-2023 16:30:04, 63.0115, 0.0000, 63.0115, 30.8701, 32.1413, 7.8418, 98.39
08-08-2023 16:31:04, 63.0115, 0.0000, 63.0115, 30.8701, 32.1413, 7.8161, 98.07
08-08-2023 16:32:04, 63.0115, 0.0000, 63.0115, 30.8701, 32.1413, 7.7905, 97.75
08-08-2023 16:33:04, 63.0115, 0.0000, 63.0115, 30.8701, 32.1413, 7.7649, 97.43
08-08-2023 16:34:04, 63.0115, 0.0000, 63.0115, 30.8701, 32.1413, 7.7392, 97.10
08-08-2023 16:35:04, 63.0115, 0.0000, 63.0115, 30.8701, 32.1413, 7.7136, 96.78
08-08-2023 16:36:04, 0.0000, 0.0000, 9.6365, 30.3204, -20.6840, 7.7584, 97.34
08-08-2023 16:37:04, 0.0000, 0.0000, 9.6365, 30.3204, -20.6840, 7.8032, 97.91
08-08-2023 16:38:04, 0.0000, 0.0000, 9.6365, 30.3204, -20.6840, 7.8480, 98.47
08-08-2023 16:39:04, 0.0000, 0.0000, 9.6365, 30.3204, -20.6840, 7.8928, 99.03
08-08-2023 16:40:04, 0.0000, 0.0000, 9.6365, 30.3204, -20.6840, 7.9376, 99.59
08-08-2023 16:41:04, 0.0000, 0.0000, 9.6365, 30.3204, -20.6840, 7.9700, 100.00
08-08-2023 16:42:04, 0.0000, 0.0000, 9.6365, 30.3204, -20.6840, 7.9700, 100.00
08-08-2023 16:43:04, 0.0000, 0.0000, 9.6365, 30.3204, -20.6840, 7.9700, 100.00
08-08-2023 16:44:04, 0.0000, 0.0000, 9.6365, 30.3204, -20.6840, 7.9700, 100.00
08-08-2023 16:45:04, 0.0000, 0.0000, 9.6365, 30.3204, -20.6840, 7.9700, 100.00
08-08-2023 16:46:04, 0.0000, 0.0000, 9.6365, 0.0000, 9.6365, 7.9456, 99.69
08-08-2023 16:47:04, 0.0000, 0.0000, 9.6365, 0.0000, 9.6365, 7.9212, 99.39
08-08-2023 16:48:04, 0.0000, 0.0000, 9.6365, 0.0000, 9.6365, 7.8967, 99.08
08-08-2023 16:49:04, 0.0000, 0.0000, 9.6365, 0.0000, 9.6365, 7.8723, 98.77
08-08-2023 16:50:04, 0.0000, 0.0000, 9.6365, 0.0000, 9.6365, 7.8479, 98.47
08-08-2023 16:51:04, 0.0000, 0.0000, 9.6365, 0.0000, 9.6365, 7.8235, 98.16
08-08-2023 16:52:04, 0.0000, 0.0000, 9.6365, 0.0000, 9.6365, 7.7991, 97.86
08-08-2023 16:53:04, 0.0000, 0.0000, 9.6365, 0.0000, 9.6365, 7.7746, 97.55
08-08-2023 16:54:04, 0.0000, 0.0000, 9.6365, 0.0000, 9.6365, 7.7502, 97.24
08-08-2023 16:55:04, 0.0000, 0.0000, 9.6365, 0.0000, 9.6365, 7.7258, 96.94
08-08-2023 16:56:04, 0.0000, 0.0000, 9.6365, 0.0000, 9.6365, 7.7014, 96.63
08-08-2023 16:57:04, 0.0000, 0.0000, 9.6365, 0.0000, 9.6365, 7.6770, 96.32
08-08-2023 16:58:04, 0.0000, 0.0000, 9.6365, 0.0000, 9.6365, 7.6525, 96.02
08-08-2023 16:59:04, 0.0000, 0.0000, 9.6365, 0.0000, 9.6365, 7.6281, 95.71
08-08-2023 17:00:04, 0.0000, 0.0000, 9.6365, 0.0000, 9.6365, 7.6037, 95.40
08-08-2023 17:01:04, 0.0000, 0.0000, 9.6365, 0.0000, 9.6365, 7.5793, 95.10
08-08-2023 17:02:04, 0.0000, 0.0000, 9.6365, 0.0000, 9.6365, 7.5549, 94.79
08-08-2023 17:03:04, 0.0000, 0.0000, 9.6365, 0.0000, 9.6365, 7.5304, 94.48
08-08-2023 17:04:04, 0.0000, 0.0000, 9.6365, 0.0000, 9.6365, 7.5060, 94.18
08-08-2023 17:05:04, 0.0000, 0.0000, 9.6365, 0.0000, 9.6365, 7.4816, 93.87
08-08-2023 17:06:04, 0.0000, 0.0000, 9.6365, 0.0000, 9.6365, 7.4572, 93.57
08-08-2023 17:07:04, 0.0000, 0.0000, 9.6365, 0.0000, 9.6365, 7.4328, 93.26
08-08-2023 17:08:04, 0.0000, 0.0000, 9.6365, 0.0000, 9.6365, 7.4083, 92.95
08-08-2023 17:09:04, 0.0000, 0.0000, 9.6365, 0.0000, 9.6365, 7.3839, 92.65
08-08-2023 17:10:04, 0.0000, 0.0000, 9.6365, 0.0000, 9.6365, 7.3595, 92.34
08-08-2023 17:11:04, 0.0000, 0.0000, 9.6365, 0.0000, 9.6365, 7.3351, 92.03
08-08-2023 17:12:04, 0.0000, 0.0000, 9.6365, 0.0000, 9.6365, 7.3107, 91.73
08-08-2023 17:13:04, 0.0000, 0.0000, 9.6365, 0.0000, 9.6365, 7.2862, 91.42
08-08-2023 17:14:04, 0.0000, 0.0000, 9.6365, 0.0000, 9.6365, 7.2618, 91.11
08-08-2023 17:15:04, 0.0000, 0.0000, 9.6365, 0.0000, 9.6365, 7.2374, 90.81
08-08-2023 17:16:04, 0.0000, 0.0000, 9.6365, 37.2393, -27.6028, 7.2980, 91.57
08-08-2023 17:17:04, 0.0000, 0.0000, 9.6365, 37.2393, -27.6028, 7.3586, 92.33
08-08-2023 17:18:04, 0.0000, 0.0000, 9.6365, 37.2393, -27.6028, 7.4192, 93.09
08-08-2023 17:19:04, 0.0000, 0.0000, 9.6365, 37.2393, -27.6028, 7.4798, 93.85
08-08-2023 17:20:04, 0.0000, 0.0000, 9.6365, 37.2393, -27.6028, 7.5404, 94.61
08-08-2023 17:21:04, 0.0000, 0.0000, 9.6365, 37.2393, -27.6028, 7.6010, 95.37
08-08-2023 17:22:04, 0.0000, 0.0000, 9.6365, 37.2393, -27.6028, 7.6616, 96.13
08-08-2023 17:23:04, 0.0000, 0.0000, 9.6365, 37.2393, -27.6028, 7.7222, 96.89
08-08-2023 17:24:04, 0.0000, 0.0000, 9.6365, 37.2393, -27.6028, 7.7828, 97.65
08-08-2023 17:25:04, 0.0000, 0.0000, 9.6365, 37.2393, -27.6028, 7.8434, 98.41
08-08-2023 17:26:04, 0.0000, 0.0000, 9.6365, 37.2757, -27.6392, 7.9041, 99.17
08-08-2023 17:27:04, 0.0000, 0.0000, 9.6365, 37.2757, -27.6392, 7.9648, 99.93
08-08-2023 17:28:04, 0.0000, 0.0000, 9.6365, 37.2757, -27.6392, 7.9700, 100.00
08-08-2023 17:29:04, 0.0000, 0.0000, 9.6365, 37.2757, -27.6392, 7.9700, 100.00
08-08-2023 17:30:04, 0.0000, 0.0000, 9.6365, 37.2757, -27.6392, 7.9700, 100.00
08-08-2023 17:31:04, 0.0000, 0.0000, 9.6365, 37.2757, -27.6392, 7.9700, 100.00
08-08-2023 17:32:04, 0.0000, 0.0000, 9.6365, 37.2757, -27.6392, 7.9700, 100.00
