Time (UTCG),Torque in X (Nm),Torque in Y (Nm),Torque in Z (Nm)
08 Aug 2023 21:55:04,-1.88271324407873e-09,2.15978972289287e-08,2.10561682089238e-09
08 Aug 2023 22:00:04,-5.61828295040444e-08,-3.5758859918285e-08,6.46368399770003e-09
08 Aug 2023 22:05:04,-6.88969022963782e-08,-5.38649100145435e-08,7.09487215037599e-09
08 Aug 2023 22:10:04,-5.05311119975692e-08,-3.93539542089465e-08,5.21298882612481e-09
08 Aug 2023 22:15:04,-2.47559887222705e-08,-1.52712644174631e-08,2.88083611687154e-09
08 Aug 2023 22:20:04,5.16207355088582e-10,1.00618074760932e-08,7.36372724355901e-10
08 Aug 2023 22:25:04,2.51057317678857e-08,3.63481291266438e-08,-1.2152232650824e-09
08 Aug 2023 22:30:04,1.54012059539285e-06,-1.76267563270392e-06,5.95424436901966e-08
08 Aug 2023 22:35:04,0,0,0
08 Aug 2023 22:40:04,-9.43808708889862e-08,6.74014047056215e-08,4.69428774927209e-09
08 Aug 2023 22:45:04,-6.71321173658156e-08,9.21647960132848e-08,-3.86790674027865e-10
08 Aug 2023 22:50:04,0,0,0
08 Aug 2023 22:55:04,-2.56417289679242e-06,2.59132914054909e-06,-4.79606949680218e-08
08 Aug 2023 23:00:04,-3.19020743231058e-08,-2.22738878671824e-08,3.51073412101572e-09
08 Aug 2023 23:05:04,-6.34750987565931e-09,2.87524120491646e-09,1.30663602284139e-09
08 Aug 2023 23:10:04,1.83194638020518e-08,2.8752369875286e-08,-6.8872367858802e-10
08 Aug 2023 23:15:04,4.1354922317082e-08,5.47669212591411e-08,-2.39922542638849e-09
08 Aug 2023 23:20:04,5.27390935076094e-08,7.08877442519897e-08,-2.97464683626732e-09
08 Aug 2023 23:25:04,2.89682575255276e-08,5.16549304873044e-08,-5.80342455153767e-10
08 Aug 2023 23:30:04,-2.93662699701091e-08,-6.63519303846788e-09,4.37765936339363e-09
08 Aug 2023 23:35:04,-6.74642483593299e-08,-4.94827317402125e-08,7.21877335175601e-09
08 Aug 2023 23:40:04,-6.27248142534543e-08,-4.96997808544723e-08,6.40321914768249e-09
08 Aug 2023 23:45:04,-3.90986519938171e-08,-2.89197683637832e-08,4.15805215226205e-09
08 Aug 2023 23:50:04,-1.33048395694335e-08,-3.98925498070116e-09,1.8929234458388e-09
08 Aug 2023 23:55:04,1.15792657580747e-08,2.16750837625889e-08,-1.59231195276164e-10
09 Aug 2023 00:00:04,-1.20565363380875e-06,1.21467538572929e-06,4.28750940533488e-08
09 Aug 2023 00:05:04,0,0,0
09 Aug 2023 00:10:04,-9.51586280027981e-08,5.24958677495003e-08,6.16551449181716e-09
09 Aug 2023 00:15:04,-8.67937288925703e-08,8.12044620808488e-08,2.69021379622786e-09
09 Aug 2023 00:20:04,0,0,0
09 Aug 2023 00:25:04,1.18621653648407e-06,-9.90731604537575e-07,-7.95877114559286e-08
09 Aug 2023 00:30:04,-4.62581760340452e-08,-3.56355549507043e-08,4.81201662767475e-09
09 Aug 2023 00:35:04,-2.03181232758977e-08,-1.10747117447476e-08,2.49505701524423e-09
09 Aug 2023 00:40:04,4.75283560748549e-09,1.43179366988305e-08,3.91998446869094e-10
09 Aug 2023 00:45:04,2.90652448539906e-08,4.05979942659326e-08,-1.51062146894298e-09
09 Aug 2023 00:50:04,4.90449663619948e-08,6.44030176981361e-08,-2.89156619519991e-09
09 Aug 2023 00:55:04,4.77534236113217e-08,6.81948745552631e-08,-2.36158868766652e-09
09 Aug 2023 01:00:04,4.51660255097263e-09,2.79741143027873e-08,1.56019286986154e-09
09 Aug 2023 01:05:04,-5.20036737686206e-08,-3.10672850127518e-08,6.15129099261945e-09
09 Aug 2023 01:10:04,-6.94504252095327e-08,-5.38911665038118e-08,7.18580296072381e-09
09 Aug 2023 01:15:04,-5.30414766474419e-08,-4.15653124511545e-08,5.45124492291224e-09
09 Aug 2023 01:20:04,-2.74480268297508e-08,-1.78708964663213e-08,3.11742006737933e-09
09 Aug 2023 01:25:04,-2.09867339957917e-09,7.36884313797532e-09,9.52330267948827e-10
09 Aug 2023 01:30:04,2.25458335052225e-08,3.35300999905301e-08,-1.01876941212047e-09
09 Aug 2023 01:35:04,1.02244749196488e-06,-1.18370334477877e-06,4.90319583831321e-08
09 Aug 2023 01:40:04,0,0,0
09 Aug 2023 01:45:04,-9.43035229418462e-08,6.74672941967482e-08,4.68145678184864e-09
09 Aug 2023 01:50:04,-7.42034254657303e-08,8.99801001201875e-08,5.8753005420418e-10
09 Aug 2023 01:55:04,0,0,0
09 Aug 2023 02:00:04,-1.83358858721508e-06,1.89652424864148e-06,-4.77938865686155e-08
09 Aug 2023 02:05:04,-3.4645786091141e-08,-2.48709757354952e-08,3.75587869507771e-09
09 Aug 2023 02:10:04,-8.98773517277649e-09,2.04850167170944e-10,1.52842708441976e-09
09 Aug 2023 02:15:04,1.57250806952701e-08,2.59551650242695e-08,-4.85095633933652e-10
09 Aug 2023 02:20:04,3.91428142237483e-08,5.21517986715337e-08,-2.2446300381399e-09
09 Aug 2023 02:25:04,5.26721085769677e-08,7.0266590970982e-08,-3.01477306125506e-09
09 Aug 2023 02:30:04,3.3606954214234e-08,5.59448359585669e-08,-1.00319255437539e-09
09 Aug 2023 02:35:04,-2.30771494485816e-08,-7.42816321339385e-11,3.86604860558419e-09
09 Aug 2023 02:40:04,-6.56230870601938e-08,-4.7057040068223e-08,7.11099989171267e-09
09 Aug 2023 02:45:04,-6.4538379176589e-08,-5.1079092617409e-08,6.59348993486197e-09
09 Aug 2023 02:50:04,-4.18266054548429e-08,-3.14473721737407e-08,4.40662171745385e-09
09 Aug 2023 02:55:04,-1.59871307153516e-08,-6.65876725871551e-09,2.12210349238662e-09
09 Aug 2023 03:00:04,8.94980562858217e-09,1.88884900471468e-08,5.14544117286316e-11
09 Aug 2023 03:05:04,-1.68292305155508e-06,1.71498786638216e-06,4.94637250835016e-08
09 Aug 2023 03:10:04,0,0,0
09 Aug 2023 03:15:04,3.211945745054e-06,-2.12039550952856e-06,4.08581156737449e-07
09 Aug 2023 03:20:04,-8.69662537932882e-08,8.09244995322715e-08,2.73309748443872e-09
09 Aug 2023 03:25:04,0,0,0
09 Aug 2023 03:30:04,1.83600307660331e-06,-1.61000022715823e-06,-9.20688531624851e-08
09 Aug 2023 03:35:04,-4.89292161632423e-08,-3.80425270802619e-08,5.06062232940195e-09
09 Aug 2023 03:40:04,-2.30239569024842e-08,-1.37169585200815e-08,2.7301512211093e-09
09 Aug 2023 03:45:04,2.12768553963678e-09,1.15861580648731e-08,6.06192606932437e-10
09 Aug 2023 03:50:04,2.65347418606355e-08,3.77758014671992e-08,-1.3197710220456e-09
09 Aug 2023 03:55:04,4.74632190023444e-08,6.2328431568397e-08,-2.79794797754355e-09
09 Aug 2023 04:00:04,4.96537801622371e-08,6.95642090474199e-08,-2.56691564377755e-09
09 Aug 2023 04:05:04,1.08216599304614e-08,3.41924361183378e-08,1.0175017866311e-09
09 Aug 2023 04:10:04,-4.73019094419989e-08,-2.58736221642045e-08,5.792796594673e-09
09 Aug 2023 04:15:04,-6.96451020461639e-08,-5.35327238953164e-08,7.24839216814403e-09
09 Aug 2023 04:20:04,-5.5504363940508e-08,-4.37002720976766e-08,5.6878668484586e-09
09 Aug 2023 04:25:04,-3.01947955698204e-08,-2.05051196064882e-08,3.36032229618883e-09
09 Aug 2023 04:30:04,-4.73029486419734e-09,4.67590937895418e-09,1.17109444367923e-09
09 Aug 2023 04:35:04,1.99327728213425e-08,3.0676034021051e-08,-8.16384890686299e-10
09 Aug 2023 04:40:04,4.19326401156954e-07,-5.18723488617415e-07,4.10418075845592e-08
09 Aug 2023 04:45:04,0,0,0
09 Aug 2023 04:50:04,-9.54279317670473e-08,6.05475371850548e-08,5.43092928944866e-09
09 Aug 2023 04:55:04,-7.35195582860036e-08,9.01960499562977e-08,4.94257909731378e-10
09 Aug 2023 05:00:04,0,0,0
09 Aug 2023 05:05:04,-9.84373593655592e-07,1.09077274399821e-06,-5.19958165788122e-08
09 Aug 2023 05:10:04,-3.73934588416506e-08,-2.74500971756051e-08,4.00315963616996e-09
09 Aug 2023 05:15:04,-1.16541275234698e-08,-2.47485524681331e-09,1.75383091730906e-09
09 Aug 2023 05:20:04,1.31116381188284e-08,2.31563003321911e-08,-2.78410231607145e-10
09 Aug 2023 05:25:04,3.6821051851297e-08,4.94457656226514e-08,-2.0791690427966e-09
09 Aug 2023 05:30:04,5.22590702240643e-08,6.93016833959404e-08,-3.02531368412605e-09
09 Aug 2023 05:35:04,3.77636784807172e-08,5.97032259996283e-08,-1.38920122720294e-09
09 Aug 2023 05:40:04,-1.6540038590952e-08,6.67385276989245e-09,3.32833204429735e-09
09 Aug 2023 05:45:04,-6.32273038607159e-08,-4.40774341716132e-08,6.95604966279496e-09
09 Aug 2023 05:50:04,-6.6127423233361e-08,-5.22057763242851e-08,6.7670188976875e-09
09 Aug 2023 05:55:04,-4.45224399869083e-08,-3.39173810198176e-08,4.65457352598377e-09
09 Aug 2023 06:00:04,-1.86722229295984e-08,-9.31059167777386e-09,2.35321384570283e-09
09 Aug 2023 06:05:04,6.33227198158267e-09,1.61334638742606e-08,2.62745149334826e-10
09 Aug 2023 06:10:04,-2.33416240826082e-06,2.39248526825371e-06,6.23047450715681e-08
09 Aug 2023 06:15:04,0,0,0
09 Aug 2023 06:20:04,-9.34633375387798e-08,4.57757380137597e-08,6.65952867335581e-09
09 Aug 2023 06:25:04,-9.10732023923851e-08,7.50862374665738e-08,3.67120707996023e-09
09 Aug 2023 06:30:04,0,0,0
09 Aug 2023 06:35:04,2.65432086829177e-06,-2.39262924368307e-06,-1.10839614244747e-07
09 Aug 2023 06:40:04,-5.15382250259387e-08,-4.03613787705483e-08,5.30609383721382e-09
09 Aug 2023 06:45:04,-2.5759379816986e-08,-1.63694705161884e-08,2.96935021932449e-09
09 Aug 2023 06:50:04,-5.11109680833764e-10,8.85893746730872e-09,8.23049995421233e-10
09 Aug 2023 06:55:04,2.39732142916404e-08,3.49435103606077e-08,-1.12455411230749e-09
09 Aug 2023 07:00:04,4.56775831002187e-08,6.00688409245225e-08,-2.68544721387143e-09
09 Aug 2023 07:05:04,5.10363835428393e-08,7.04004477821689e-08,-2.72953000487455e-09
09 Aug 2023 07:10:04,1.68386790460917e-08,4.00522949207896e-08,4.93445694697586e-10
09 Aug 2023 07:15:04,-4.20977572107501e-08,-2.02218087143732e-08,5.38795334470271e-09
09 Aug 2023 07:20:04,-6.94041077098132e-08,-5.27238661122714e-08,7.27519169638212e-09
09 Aug 2023 07:25:04,-5.78490591863123e-08,-4.56903895312555e-08,5.91665770757276e-09
09 Aug 2023 07:30:04,-3.29442661446304e-08,-2.31204244320258e-08,3.60524304189432e-09
09 Aug 2023 07:35:04,-7.40893155318795e-09,1.95436305469828e-09,1.39537175787081e-09
09 Aug 2023 07:40:04,1.73190262387517e-08,2.7843528249736e-08,-6.12109647394994e-10
09 Aug 2023 07:45:04,-1.05565176452535e-08,-5.10433982584407e-08,3.7828141344344e-08
09 Aug 2023 07:50:04,0,0,0
09 Aug 2023 07:55:04,-9.54183488921798e-08,5.9886359354292e-08,5.49264854701585e-09
09 Aug 2023 08:00:04,-8.10119235218793e-08,8.61268433421168e-08,1.6552978218467e-09
09 Aug 2023 08:05:04,0,0,0
09 Aug 2023 08:10:04,-4.09914276168377e-07,5.44399761588549e-07,-5.77468811118647e-08
09 Aug 2023 08:15:04,-4.01489142211687e-08,-3.00149496026994e-08,4.25291241455537e-09
09 Aug 2023 08:20:04,-1.43271001514065e-08,-5.1429400975904e-09,1.98129483199221e-09
09 Aug 2023 08:25:04,1.0496622867969e-08,2.03754278425981e-08,-6.99735994718733e-11
09 Aug 2023 08:30:04,3.44087509746254e-08,4.66700756987371e-08,-1.90428895661186e-09
09 Aug 2023 08:35:04,5.14975356469898e-08,6.79964647450167e-08,-3.00557291713764e-09
09 Aug 2023 08:40:04,4.13941275727949e-08,6.28904859642349e-08,-1.73421799826249e-09
09 Aug 2023 08:45:04,-9.91320118404327e-09,1.34390877597161e-08,2.77697355688265e-09
09 Aug 2023 08:50:04,-6.02443462498708e-08,-4.05221041865261e-08,6.75026419728164e-09
09 Aug 2023 08:55:04,-6.74234448759325e-08,-5.30136473830643e-08,6.91779181809879e-09
09 Aug 2023 09:00:04,-4.72066886115833e-08,-3.63512099932229e-08,4.90357967133319e-09
09 Aug 2023 09:05:04,-2.13947812015771e-08,-1.19808950075998e-08,2.58907667807629e-09
09 Aug 2023 09:10:04,3.69391453975091e-09,1.33763868064529e-08,4.7735230050513e-10
09 Aug 2023 09:15:04,-2.56156789913779e-06,2.62643190381073e-06,6.67958260773845e-08
09 Aug 2023 09:20:04,0,0,0
09 Aug 2023 09:25:04,-9.28692768085755e-08,4.42307936052358e-08,6.75776572978575e-09
09 Aug 2023 09:30:04,-9.18130354326233e-08,7.35824584479399e-08,3.88126674198476e-09
09 Aug 2023 09:35:04,0,0,0
09 Aug 2023 09:40:04,3.08237831986967e-06,-2.79661307088236e-06,-1.23346918016553e-07
09 Aug 2023 09:45:04,-5.40736190949512e-08,-4.25801719207932e-08,5.54747506249751e-09
09 Aug 2023 09:50:04,-2.85022035514743e-08,-1.90094384574027e-08,3.21081882903608e-09
09 Aug 2023 09:55:04,-3.15466851666284e-09,6.1449533100094e-09,1.04179875974307e-09
09 Aug 2023 10:00:04,2.13758732037166e-08,3.20956310531651e-08,-9.24621265430995e-10
09 Aug 2023 10:05:04,4.37037828381935e-08,5.763844231322e-08,-2.5555258069494e-09
09 Aug 2023 10:10:04,5.19436009538608e-08,7.07480184888939e-08,-2.8528613513259e-09
09 Aug 2023 10:15:04,2.25123777594346e-08,4.55010689426183e-08,-7.05898847565339e-12
09 Aug 2023 10:20:04,-3.64543231317817e-08,-1.41779811640785e-08,4.9418707716278e-09
09 Aug 2023 10:25:04,-6.86643102761574e-08,-5.14023785168528e-08,7.26075966201831e-09
09 Aug 2023 10:30:04,-6.00548498438635e-08,-4.75124302948987e-08,6.13606584067977e-09
09 Aug 2023 10:35:04,-3.5711368834127e-08,-2.57304986610073e-08,3.85355409090982e-09
09 Aug 2023 10:40:04,-1.00784520058287e-08,-7.38874813795941e-10,1.62045713423029e-09
09 Aug 2023 10:45:04,1.46825717933651e-08,2.50076895094236e-08,-4.04308262808759e-10
09 Aug 2023 10:50:04,-7.51669986127535e-09,-4.65606650047206e-08,3.608614248754e-08
09 Aug 2023 10:55:04,0,0,0
09 Aug 2023 11:00:04,-9.5373728470804e-08,5.6208092133301e-08,5.83552994162352e-09
09 Aug 2023 11:05:04,-8.3921751741276e-08,8.37640165877171e-08,2.16865157335731e-09
09 Aug 2023 11:10:04,0,0,0
09 Aug 2023 11:15:04,-4.3112791305666e-07,5.78298705019892e-07,-6.04291192373479e-08
09 Aug 2023 11:20:04,-4.28978771394923e-08,-3.25497107305559e-08,4.50405016581706e-09
09 Aug 2023 11:25:04,-1.70453611445041e-08,-7.83884202983479e-09,2.2140476033085e-09
09 Aug 2023 11:30:04,7.8522759473795e-09,1.75818688088359e-08,1.42331567312342e-10
09 Aug 2023 11:35:04,3.19390085544597e-08,4.38570716101805e-08,-1.72286480631272e-09
09 Aug 2023 11:40:04,5.04142143556833e-08,6.63778000740771e-08,-2.95780665710864e-09
09 Aug 2023 11:45:04,4.44891637516106e-08,6.5502082207945e-08,-2.03708485157214e-09
09 Aug 2023 11:50:04,-3.26433228082818e-09,2.01519792272332e-08,2.21757970131229e-09
09 Aug 2023 11:55:04,-5.6620931964747e-08,-3.6341492307741e-08,6.48880647731464e-09
09 Aug 2023 12:00:04,-6.83983278598331e-08,-5.34724827254996e-08,7.04359449968391e-09
09 Aug 2023 12:05:04,-4.98438637763691e-08,-3.87098459555742e-08,5.15091627397713e-09
09 Aug 2023 12:10:04,-2.41568858110875e-08,-1.46702590728426e-08,2.82999312257722e-09
09 Aug 2023 12:15:04,1.01797733670637e-09,1.05992017845645e-08,6.96593433707329e-10
09 Aug 2023 12:20:04,-2.47373277968624e-06,2.53642276048381e-06,6.35640254698981e-08
09 Aug 2023 12:25:04,0,0,0
09 Aug 2023 12:30:04,-9.15088916911031e-08,4.1112929295512e-08,6.94389985864211e-09
09 Aug 2023 12:35:04,-9.31335163110398e-08,7.04400426629379e-08,4.29772829430989e-09
09 Aug 2023 12:40:04,0,0,0
09 Aug 2023 12:45:04,3.24570441137261e-06,-2.93691200641932e-06,-1.29107420429451e-07
09 Aug 2023 12:50:04,-5.65423772740491e-08,-4.47032482133107e-08,5.78557443977093e-09
09 Aug 2023 12:55:04,-3.12957254240483e-08,-2.16791697870848e-08,3.45831732764472e-09
09 Aug 2023 13:00:04,-5.84551857380678e-09,3.39992556215862e-09,1.26590753159264e-09
09 Aug 2023 13:05:04,1.87365327825714e-08,2.9222719472427e-08,-7.19716893536892e-10
09 Aug 2023 13:10:04,4.1566076184214e-08,5.50605330394832e-08,-2.4103242448598e-09
09 Aug 2023 13:15:04,5.2368427778396e-08,7.0600598817962e-08,-2.93625635019967e-09
09 Aug 2023 13:20:04,2.77898505233718e-08,5.04827508782399e-08,-4.79772540380003e-10
09 Aug 2023 13:25:04,-3.03250988926848e-08,-7.70218892298447e-09,4.4500534950284e-09
09 Aug 2023 13:30:04,-6.73824961170783e-08,-4.95251325734547e-08,7.20141880262523e-09
09 Aug 2023 13:35:04,-6.21278663222658e-08,-4.91707212082385e-08,6.34676458939515e-09
09 Aug 2023 13:40:04,-3.85179590910652e-08,-2.83571875274471e-08,4.10711672040714e-09
09 Aug 2023 13:45:04,-1.28058576743049e-08,-3.47358253798602e-09,1.85181856758789e-09
09 Aug 2023 13:50:04,1.20154347226157e-08,2.21576577283444e-08,-1.92538709748127e-10
09 Aug 2023 13:55:04,-3.94168686720233e-07,3.67333380874205e-07,3.51559126373841e-08
09 Aug 2023 14:00:04,0,0,0
09 Aug 2023 14:05:04,-9.52625516954273e-08,5.53495136324698e-08,5.90740870109955e-09
09 Aug 2023 14:10:04,-8.45154375795755e-08,8.31334870549459e-08,2.28653433494596e-09
09 Aug 2023 14:15:04,0,0,0
09 Aug 2023 14:20:04,1.49640078007113e-07,2.46807651924044e-08,-6.75594200860976e-08
09 Aug 2023 14:25:04,-4.56699003037587e-08,-3.50788022219331e-08,4.75950471100318e-09
09 Aug 2023 14:30:04,-1.98120931455718e-08,-1.05625936061818e-08,2.45261805583238e-09
09 Aug 2023 14:35:04,5.15636734521249e-09,1.47546583888368e-08,3.60498289781253e-10
09 Aug 2023 14:40:04,2.93669520204712e-08,4.09586558557313e-08,-1.53134994533864e-09
09 Aug 2023 14:45:04,4.90543875366541e-08,6.44891416957754e-08,-2.8860138846294e-09
09 Aug 2023 14:50:04,4.70771387719305e-08,6.75689426469606e-08,-2.29999698566382e-09
09 Aug 2023 14:55:04,3.41611016771138e-09,2.68235809332488e-08,1.64946421421609e-09
09 Aug 2023 15:00:04,-5.2417245676e-08,-3.15997121650123e-08,6.17646885626612e-09
09 Aug 2023 15:05:04,-6.90493694315315e-08,-5.35798164022779e-08,7.14418211376301e-09
09 Aug 2023 15:10:04,-5.24817841421799e-08,-4.10425851796386e-08,5.40053011247841e-09
09 Aug 2023 15:15:04,-2.69390740523805e-08,-1.73603460589181e-08,3.07422017327319e-09
09 Aug 2023 15:20:04,-1.68325378553385e-09,7.81386198385508e-09,9.19399412380857e-10
09 Aug 2023 15:25:04,2.28665429613986e-08,3.39059059075774e-08,-1.04153919658685e-09
09 Aug 2023 15:30:04,1.57825768330956e-06,-1.79245197002036e-06,5.95420851304104e-08
09 Aug 2023 15:35:04,0,0,0
09 Aug 2023 15:40:04,-9.29984154776473e-08,7.06191820852143e-08,4.26885664856695e-09
09 Aug 2023 15:45:04,-7.11415653654051e-08,9.08424979267386e-08,1.77069628653759e-10
09 Aug 2023 15:50:04,0,0,0
09 Aug 2023 15:55:04,-2.87168358738782e-06,2.89455849195427e-06,-5.2363556875546e-08
09 Aug 2023 16:00:04,-3.41334473292924e-08,-2.43679389939137e-08,3.71163966733183e-09
09 Aug 2023 16:05:04,-8.58121217339645e-09,6.30041858288682e-10,1.49547611598748e-09
09 Aug 2023 16:10:04,1.60431532616281e-08,2.63151664031874e-08,-5.08616984039737e-10
09 Aug 2023 16:15:04,3.92917626747808e-08,5.23631405740739e-08,-2.25210224113464e-09
09 Aug 2023 16:20:04,5.24020253884753e-08,7.00604250276533e-08,-2.98654529040033e-09
09 Aug 2023 16:25:04,3.26921752660261e-08,5.50358928229269e-08,-9.25042300564919e-10
09 Aug 2023 16:30:04,-2.38664433664111e-08,-9.52116905823229e-10,3.92567760218049e-09
09 Aug 2023 16:35:04,-6.5550114418622e-08,-4.70887050573542e-08,7.09601855396148e-09
09 Aug 2023 16:40:04,-6.40322413971397e-08,-5.06305919293401e-08,6.54560876085474e-09
09 Aug 2023 16:45:04,-4.13024835475497e-08,-3.09369453618586e-08,4.36086535997117e-09
09 Aug 2023 16:50:04,-1.55665621949504e-08,-6.22199883315336e-09,2.08762809943051e-09
09 Aug 2023 16:55:04,9.30412873575015e-09,1.92818076200996e-08,2.44976259315153e-11
09 Aug 2023 17:00:04,-7.7246706315406e-07,7.67826918576053e-07,3.62456931139374e-08
09 Aug 2023 17:05:04,0,0,0
09 Aug 2023 17:10:04,-9.36380939110532e-08,4.68885953069239e-08,6.57109908358508e-09
09 Aug 2023 17:15:04,-8.51985314596599e-08,8.24072774344835e-08,2.42197287712267e-09
09 Aug 2023 17:20:04,0,0,0
09 Aug 2023 17:25:04,7.39287706860802e-07,-5.38348443987029e-07,-7.61184541225207e-08
09 Aug 2023 17:30:04,-4.84263657031077e-08,-3.75655377243864e-08,5.01583316568472e-09
09 Aug 2023 17:35:04,-2.26067734972862e-08,-1.32943800704495e-08,2.69520249440077e-09
09 Aug 2023 17:40:04,2.44336148223235e-09,1.19290115402394e-08,5.81659230657946e-10
09 Aug 2023 17:45:04,2.6765056290827e-08,3.8052857450184e-08,-1.33544372258349e-09
09 Aug 2023 17:50:04,4.74555401221952e-08,6.23812833258855e-08,-2.792277371264e-09
09 Aug 2023 17:55:04,4.91041727691175e-08,6.9054026646499e-08,-2.5169825580952e-09
09 Aug 2023 18:00:04,9.90567619104723e-09,3.32363617456731e-08,1.09193332409056e-09
09 Aug 2023 18:05:04,-4.76436541214723e-08,-2.63168415234303e-08,5.8133223792911e-09
09 Aug 2023 18:10:04,-6.93200017976391e-08,-5.32847684435938e-08,7.21427400445035e-09
09 Aug 2023 18:15:04,-5.50020048407755e-08,-4.32282311822535e-08,5.64257961732663e-09
09 Aug 2023 18:20:04,-2.97807317164741e-08,-2.00877619477039e-08,3.32533157752247e-09
09 Aug 2023 18:25:04,-4.40495019696228e-09,5.0268770575417e-09,1.14549585170707e-09
09 Aug 2023 18:30:04,2.02028932877785e-08,3.09929839597315e-08,-8.35532634305061e-10
09 Aug 2023 18:35:04,1.36310648511819e-06,-1.54605878162581e-06,5.40188858144545e-08
09 Aug 2023 18:40:04,0,0,0
09 Aug 2023 18:45:04,-9.51992085856824e-08,6.06066916337417e-08,5.40738287057618e-09
09 Aug 2023 18:50:04,-7.3644185976814e-08,8.98959570386833e-08,5.35014871064287e-10
09 Aug 2023 18:55:04,0,0,0
09 Aug 2023 19:00:04,-2.69811878705537e-06,2.73070569084473e-06,-5.31890237043442e-08
09 Aug 2023 19:05:04,-3.69749192871894e-08,-2.70400507759234e-08,3.96695595510362e-09
09 Aug 2023 19:10:04,-1.13226763149144e-08,-2.1285843720145e-09,1.72693923390606e-09
09 Aug 2023 19:15:04,1.33620680335639e-08,2.34398599542133e-08,-2.96912701881025e-10
09 Aug 2023 19:20:04,3.69306836292548e-08,4.9603296422228e-08,-2.08449903092025e-09
09 Aug 2023 19:25:04,5.20391200040569e-08,6.91302486825674e-08,-3.00261500539511e-09
09 Aug 2023 19:30:04,3.70562977293693e-08,5.89988622600583e-08,-1.32889638287391e-09
09 Aug 2023 19:35:04,-1.72060617374859e-08,5.9332921384471e-09,3.3786594356023e-09
09 Aug 2023 19:40:04,-6.3173118765413e-08,-4.41107233554405e-08,6.94409519384145e-09
09 Aug 2023 19:45:04,-6.56864267166717e-08,-5.18120687128907e-08,6.72553537314644e-09
09 Aug 2023 19:50:04,-4.40897134594873e-08,-3.34935918144216e-08,4.61698188670659e-09
09 Aug 2023 19:55:04,-1.83524083348819e-08,-8.97597906642089e-09,2.32719005820802e-09
09 Aug 2023 20:00:04,6.60703224844533e-09,1.64414491622318e-08,2.42078801847734e-10
09 Aug 2023 20:05:04,3.08372502877265e-08,4.279544429367e-08,-1.64378010904168e-09
09 Aug 2023 20:10:04,4.99923117938349e-08,6.59398238221956e-08,-2.94435976073902e-09
09 Aug 2023 20:15:04,4.57506278227244e-08,6.67732783365747e-08,-2.16568923869617e-09
