Time (UTCG),Power (W),Solar Intensity
8 Aug 2023 01:45:04.320000000,37.2357828442658,1
8 Aug 2023 01:55:04.320000000,37.2384539560078,1
8 Aug 2023 02:05:04.320000000,37.2358303501814,1
8 Aug 2023 02:15:04.320000000,37.2074551593483,1
8 Aug 2023 02:25:04.320000000,34.8989901574027,1
8 Aug 2023 02:35:04.320000000,29.7861139121127,1
8 Aug 2023 02:45:04.320000000,30.7159896115966,1
8 Aug 2023 02:55:04.320000000,1e-07,0
8 Aug 2023 03:05:04.320000000,1e-07,0
8 Aug 2023 03:15:04.320000000,37.2311090046845,1
8 Aug 2023 03:25:04.320000000,37.2375053351763,1
8 Aug 2023 03:35:04.320000000,37.2412672667648,1
8 Aug 2023 03:45:04.320000000,37.2343736099175,1
8 Aug 2023 03:55:04.320000000,37.2390808585983,1
8 Aug 2023 04:05:04.320000000,30.3592419702145,1
8 Aug 2023 04:15:04.320000000,30.7580487491691,1
8 Aug 2023 04:25:04.320000000,1e-07,0
8 Aug 2023 04:35:04.320000000,1e-07,0
8 Aug 2023 04:45:04.320000000,1e-07,0
8 Aug 2023 04:55:04.320000000,37.2365473980551,1
8 Aug 2023 05:05:04.320000000,37.2404060459248,1
8 Aug 2023 05:15:04.320000000,37.2399805089703,1
8 Aug 2023 05:25:04.320000000,37.2399368063916,1
8 Aug 2023 05:35:04.320000000,30.528768789167,1
8 Aug 2023 05:45:04.320000000,30.0928888704419,1
8 Aug 2023 05:55:04.320000000,1e-07,0
8 Aug 2023 06:05:04.320000000,1e-07,0
8 Aug 2023 06:15:04.320000000,1e-07,0
8 Aug 2023 06:25:04.320000000,37.2230974491367,1
8 Aug 2023 06:35:04.320000000,37.2357552850129,1
8 Aug 2023 06:45:04.320000000,37.2330243537415,1
8 Aug 2023 06:55:04.320000000,37.240729721614,1
8 Aug 2023 07:05:04.320000000,30.5270811575603,1
8 Aug 2023 07:15:04.320000000,29.7313537960854,1
8 Aug 2023 07:25:04.320000000,1e-07,0
8 Aug 2023 07:35:04.320000000,1e-07,0
8 Aug 2023 07:45:04.320000000,1e-07,0
8 Aug 2023 07:55:04.320000000,37.2396533557487,1
8 Aug 2023 08:05:04.320000000,37.2473197778471,1
8 Aug 2023 08:15:04.320000000,37.2410015549898,1
8 Aug 2023 08:25:04.320000000,37.2452044351719,1
8 Aug 2023 08:35:04.320000000,36.4149904362551,1
8 Aug 2023 08:45:04.320000000,29.9533730739492,1
8 Aug 2023 08:55:04.320000000,30.7420981892201,1
8 Aug 2023 09:05:04.320000000,1e-07,0
8 Aug 2023 09:15:04.320000000,1e-07,0
8 Aug 2023 09:25:04.320000000,37.2349955525586,1
8 Aug 2023 09:35:04.320000000,37.2376232951809,1
8 Aug 2023 09:45:04.320000000,37.2301782186922,1
8 Aug 2023 09:55:04.320000000,37.2446114073645,1
8 Aug 2023 10:05:04.320000000,37.2369118114602,1
8 Aug 2023 10:15:04.320000000,30.6990017589635,1
8 Aug 2023 10:25:04.320000000,30.6192257811497,1
8 Aug 2023 10:35:04.320000000,1e-07,0
8 Aug 2023 10:45:04.320000000,1e-07,0
8 Aug 2023 10:55:04.320000000,1e-07,0
8 Aug 2023 11:05:04.320000000,37.2429174378728,1
8 Aug 2023 11:15:04.320000000,37.2492998212439,1
8 Aug 2023 11:25:04.320000000,37.2427000256695,1
8 Aug 2023 11:35:04.320000000,37.237749740537,1
8 Aug 2023 11:45:04.320000000,30.8160597545689,1
8 Aug 2023 11:55:04.320000000,29.9165306605574,1
8 Aug 2023 12:05:04.320000000,1e-07,0
8 Aug 2023 12:15:04.320000000,1e-07,0
8 Aug 2023 12:25:04.320000000,1e-07,0
8 Aug 2023 12:35:04.320000000,37.2419715533831,1
8 Aug 2023 12:45:04.320000000,37.2421411445758,1
8 Aug 2023 12:55:04.320000000,37.2494710869686,1
8 Aug 2023 13:05:04.320000000,37.2485208053916,1
8 Aug 2023 13:15:04.320000000,33.2763225048531,1
8 Aug 2023 13:25:04.320000000,29.7699137992622,1
8 Aug 2023 13:35:04.320000000,1e-07,0
8 Aug 2023 13:45:04.320000000,1e-07,0
8 Aug 2023 13:55:04.320000000,1e-07,0
8 Aug 2023 14:05:04.320000000,37.2360480594962,1
8 Aug 2023 14:15:04.320000000,37.3224361916584,1
8 Aug 2023 14:25:04.320000000,37.2449342161636,1
8 Aug 2023 14:35:04.320000000,37.2367280782102,1
8 Aug 2023 14:45:04.320000000,36.8077091300635,1
8 Aug 2023 14:55:04.320000000,30.1794113774071,1
8 Aug 2023 15:05:04.320000000,30.5307945369056,1
8 Aug 2023 15:15:04.320000000,1e-07,0
8 Aug 2023 15:25:04.320000000,1e-07,0
8 Aug 2023 15:35:04.320000000,1e-07,0
8 Aug 2023 15:45:04.320000000,37.2315087863371,1
8 Aug 2023 15:55:04.320000000,37.2453434995904,1
8 Aug 2023 16:05:04.320000000,37.2536106269794,1
8 Aug 2023 16:15:04.320000000,37.2272566943861,1
8 Aug 2023 16:25:04.320000000,30.870113850068,1
8 Aug 2023 16:35:04.320000000,30.3204396916759,1
8 Aug 2023 16:45:04.320000000,1e-07,0
8 Aug 2023 16:55:04.320000000,1e-07,0
8 Aug 2023 17:05:04.320000000,1e-07,0
8 Aug 2023 17:15:04.320000000,37.2393082989373,1
8 Aug 2023 17:25:04.320000000,37.2757037344317,1
8 Aug 2023 17:35:04.320000000,37.2441799163977,1
8 Aug 2023 17:45:04.320000000,37.2430731404276,1
8 Aug 2023 17:55:04.320000000,30.9534357010289,1
8 Aug 2023 18:05:04.320000000,29.8176486719633,1
8 Aug 2023 18:15:04.320000000,1e-07,0
8 Aug 2023 18:25:04.320000000,1e-07,0
8 Aug 2023 18:35:04.320000000,1e-07,0
8 Aug 2023 18:45:04.320000000,37.2421222489384,1
